Call Category,Initial Category_amusement_park,Initial Category_art_gallery,Initial Category_atm,Initial Category_bakery,Initial Category_bar,Initial Category_beauty_salon,Initial Category_bicycle_store,Initial Category_book_store,Initial Category_bowling_alley,Initial Category_cafe,Initial Category_campground,Initial Category_car_repair,Initial Category_car_wash,Initial Category_casino,Initial Category_cemetery,Initial Category_church,Initial Category_clothing_store,Initial Category_convenience_store,Initial Category_dentist,Initial Category_department_store,Initial Category_doctor,Initial Category_drugstore,Initial Category_electrician,Initial Category_electronics_store,Initial Category_finance,Initial Category_florist,Initial Category_furniture_store,Initial Category_gas_station,Initial Category_general_contractor,Initial Category_grocery_or_supermarket,Initial Category_gym,Initial Category_hair_care,Initial Category_hardware_store,Initial Category_health,Initial Category_home_goods_store,Initial Category_hospital,Initial Category_jewelry_store,Initial Category_laundry,Initial Category_lawyer,Initial Category_liquor_store,Initial Category_lodging,Initial Category_meal_delivery,Initial Category_meal_takeaway,Initial Category_movie_rental,Initial Category_movie_theater,Initial Category_museum,Initial Category_night_club,Initial Category_park,Initial Category_parking,Initial Category_pet_store,Initial Category_pharmacy,Initial Category_physiotherapist,Initial Category_post_office,Initial Category_real_estate_agency,Initial Category_restaurant,Initial Category_rv_park,Initial Category_school,Initial Category_shoe_store,Initial Category_shopping_mall,Initial Category_spa,Initial Category_storage,Initial Category_store,Initial Category_supermarket,Initial Category_tourist_attraction,Initial Category_travel_agency,Initial Category_university,Initial Category_veterinary_care,Initial Category_zoo,Secondary Category_amusement_park,Secondary Category_art_gallery,Secondary Category_atm,Secondary Category_bakery,Secondary Category_bank,Secondary Category_bar,Secondary Category_beauty_salon,Secondary Category_bicycle_store,Secondary Category_book_store,Secondary Category_bowling_alley,Secondary Category_cafe,Secondary Category_campground,Secondary Category_car_repair,Secondary Category_car_wash,Secondary Category_casino,Secondary Category_church,Secondary Category_city_hall,Secondary Category_clothing_store,Secondary Category_convenience_store,Secondary Category_dentist,Secondary Category_department_store,Secondary Category_doctor,Secondary Category_drugstore,Secondary Category_electronics_store,Secondary Category_finance,Secondary Category_florist,Secondary Category_food,Secondary Category_furniture_store,Secondary Category_gas_station,Secondary Category_general_contractor,Secondary Category_grocery_or_supermarket,Secondary Category_gym,Secondary Category_hair_care,Secondary Category_hardware_store,Secondary Category_health,Secondary Category_home_goods_store,Secondary Category_hospital,Secondary Category_insurance_agency,Secondary Category_jewelry_store,Secondary Category_laundry,Secondary Category_lawyer,Secondary Category_liquor_store,Secondary Category_local_government_office,Secondary Category_lodging,Secondary Category_meal_delivery,Secondary Category_meal_takeaway,Secondary Category_movie_rental,Secondary Category_movie_theater,Secondary Category_moving_company,Secondary Category_museum,Secondary Category_night_club,Secondary Category_park,Secondary Category_parking,Secondary Category_pet_store,Secondary Category_pharmacy,Secondary Category_physiotherapist,Secondary Category_place_of_worship,Secondary Category_plumber,Secondary Category_point_of_interest,Secondary Category_post_office,Secondary Category_premise,Secondary Category_real_estate_agency,Secondary Category_restaurant,Secondary Category_roofing_contractor,Secondary Category_rv_park,Secondary Category_school,Secondary Category_shoe_store,Secondary Category_shopping_mall,Secondary Category_spa,Secondary Category_storage,Secondary Category_store,Secondary Category_supermarket,Secondary Category_tourist_attraction,Secondary Category_travel_agency,Secondary Category_veterinary_care,Tertiary Category_amusement_park,Tertiary Category_art_gallery,Tertiary Category_atm,Tertiary Category_bakery,Tertiary Category_bank,Tertiary Category_bar,Tertiary Category_beauty_salon,Tertiary Category_book_store,Tertiary Category_cafe,Tertiary Category_campground,Tertiary Category_car_dealer,Tertiary Category_car_rental,Tertiary Category_car_repair,Tertiary Category_car_wash,Tertiary Category_church,Tertiary Category_clothing_store,Tertiary Category_convenience_store,Tertiary Category_department_store,Tertiary Category_doctor,Tertiary Category_drugstore,Tertiary Category_electronics_store,Tertiary Category_establishment,Tertiary Category_finance,Tertiary Category_florist,Tertiary Category_food,Tertiary Category_furniture_store,Tertiary Category_gas_station,Tertiary Category_general_contractor,Tertiary Category_grocery_or_supermarket,Tertiary Category_gym,Tertiary Category_hair_care,Tertiary Category_health,Tertiary Category_home_goods_store,Tertiary Category_hospital,Tertiary Category_insurance_agency,Tertiary Category_jewelry_store,Tertiary Category_laundry,Tertiary Category_library,Tertiary Category_liquor_store,Tertiary Category_local_government_office,Tertiary Category_lodging,Tertiary Category_meal_delivery,Tertiary Category_meal_takeaway,Tertiary Category_movie_theater,Tertiary Category_museum,Tertiary Category_night_club,Tertiary Category_park,Tertiary Category_parking,Tertiary Category_pet_store,Tertiary Category_pharmacy,Tertiary Category_physiotherapist,Tertiary Category_place_of_worship,Tertiary Category_point_of_interest,Tertiary Category_premise,Tertiary Category_real_estate_agency,Tertiary Category_restaurant,Tertiary Category_rv_park,Tertiary Category_school,Tertiary Category_shoe_store,Tertiary Category_spa,Tertiary Category_store,Tertiary Category_supermarket,Tertiary Category_tourist_attraction,Tertiary Category_travel_agency,Tertiary Category_veterinary_care,Tertiary Category_zoo
Restaurants,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
